selected_index,dataset_split,camera,video_file,episode_index,frame_index,timestamp_seconds,source_frame,output_file,selection_reason,notes
73,short,head_left,file-001.mp4,378,14100,470.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000378_frame014100_t470000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000378_frame014100_t470000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.120625; brightness=0.584911; contrast=0.152492; edge_density=0.133490; sharpness=0.003613
74,short,head_left,file-001.mp4,381,14740,491.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000381_frame014740_t491333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000381_frame014740_t491333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117993; brightness=0.575046; contrast=0.162944; edge_density=0.132448; sharpness=0.003985
75,short,head_left,file-001.mp4,386,15700,523.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000386_frame015700_t523333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000386_frame015700_t523333.jpg,stratified_coverage,hard_score=0.112766; brightness=0.572404; contrast=0.158380; edge_density=0.123229; sharpness=0.003761
76,short,head_left,file-001.mp4,391,16580,552.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000391_frame016580_t552667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000391_frame016580_t552667.jpg,stratified_coverage,hard_score=0.112303; brightness=0.574535; contrast=0.155829; edge_density=0.120260; sharpness=0.003555
77,short,head_left,file-001.mp4,396,17540,584.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000396_frame017540_t584667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000396_frame017540_t584667.jpg,stratified_coverage,hard_score=0.111055; brightness=0.571739; contrast=0.157930; edge_density=0.119010; sharpness=0.003501
78,short,head_left,file-001.mp4,400,18420,614.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000400_frame018420_t614000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000400_frame018420_t614000.jpg,stratified_coverage,hard_score=0.112727; brightness=0.584032; contrast=0.147219; edge_density=0.113021; sharpness=0.003159
79,short,head_left,file-001.mp4,403,18900,630.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000403_frame018900_t630000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000403_frame018900_t630000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119136; brightness=0.596201; contrast=0.147331; edge_density=0.114010; sharpness=0.003148
80,short,head_left,file-001.mp4,410,20260,675.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000410_frame020260_t675333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000410_frame020260_t675333.jpg,stratified_coverage,hard_score=0.113348; brightness=0.576632; contrast=0.156126; edge_density=0.120000; sharpness=0.003469
81,short,head_left,file-001.mp4,418,21710,723.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000418_frame021710_t723667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000418_frame021710_t723667.jpg,stratified_coverage,hard_score=0.116083; brightness=0.577741; contrast=0.162100; edge_density=0.122292; sharpness=0.003940
82,short,head_left,file-001.mp4,422,22590,753.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000422_frame022590_t753000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000422_frame022590_t753000.jpg,stratified_coverage,hard_score=0.112002; brightness=0.563212; contrast=0.164398; edge_density=0.130990; sharpness=0.003829
83,short,head_left,file-001.mp4,429,23950,798.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000429_frame023950_t798333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000429_frame023950_t798333.jpg,stratified_coverage,hard_score=0.113546; brightness=0.572641; contrast=0.161649; edge_density=0.122708; sharpness=0.003692
84,short,head_left,file-001.mp4,437,25390,846.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000437_frame025390_t846333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000437_frame025390_t846333.jpg,stratified_coverage,hard_score=0.115279; brightness=0.578762; contrast=0.154343; edge_density=0.124375; sharpness=0.003527
85,short,head_left,file-001.mp4,442,26350,878.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000442_frame026350_t878333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000442_frame026350_t878333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118698; brightness=0.578282; contrast=0.160350; edge_density=0.131562; sharpness=0.003913
86,short,head_left,file-001.mp4,447,27310,910.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000447_frame027310_t910333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000447_frame027310_t910333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119111; brightness=0.583243; contrast=0.155145; edge_density=0.129010; sharpness=0.003790
87,short,head_left,file-001.mp4,451,28110,937.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000451_frame028110_t937000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000451_frame028110_t937000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117980; brightness=0.575068; contrast=0.160474; edge_density=0.134427; sharpness=0.003782
88,short,head_left,file-001.mp4,458,29480,982.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000458_frame029480_t982667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000458_frame029480_t982667.jpg,stratified_coverage,hard_score=0.112398; brightness=0.579635; contrast=0.153134; edge_density=0.114323; sharpness=0.003314
89,short,head_left,file-001.mp4,466,30920,1030.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000466_frame030920_t1030667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000466_frame030920_t1030667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117605; brightness=0.582868; contrast=0.157684; edge_density=0.122500; sharpness=0.003720
90,short,head_left,file-001.mp4,471,31880,1062.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000471_frame031880_t1062667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000471_frame031880_t1062667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117619; brightness=0.582548; contrast=0.157943; edge_density=0.122865; sharpness=0.003815
91,short,head_left,file-001.mp4,476,32920,1097.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000476_frame032920_t1097333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000476_frame032920_t1097333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118483; brightness=0.578987; contrast=0.159395; edge_density=0.130469; sharpness=0.003618
92,short,head_left,file-001.mp4,481,33800,1126.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000481_frame033800_t1126667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000481_frame033800_t1126667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117957; brightness=0.582663; contrast=0.158379; edge_density=0.123438; sharpness=0.003804
93,short,head_left,file-001.mp4,486,34760,1158.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000486_frame034760_t1158667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000486_frame034760_t1158667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117608; brightness=0.583716; contrast=0.155313; edge_density=0.123073; sharpness=0.003671
94,short,head_left,file-001.mp4,492,35960,1198.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000492_frame035960_t1198667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000492_frame035960_t1198667.jpg,stratified_coverage,hard_score=0.113408; brightness=0.568254; contrast=0.161685; edge_density=0.129531; sharpness=0.003940
95,short,head_left,file-001.mp4,496,36840,1228.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000496_frame036840_t1228000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000496_frame036840_t1228000.jpg,stratified_coverage,hard_score=0.113145; brightness=0.581986; contrast=0.149796; edge_density=0.115677; sharpness=0.003439
96,short,head_left,file-001.mp4,503,38050,1268.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000503_frame038050_t1268333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000503_frame038050_t1268333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119765; brightness=0.581166; contrast=0.156729; edge_density=0.133333; sharpness=0.003803
97,short,head_left,file-001.mp4,504,38290,1276.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000504_frame038290_t1276333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000504_frame038290_t1276333.jpg,stratified_coverage,hard_score=0.114119; brightness=0.571047; contrast=0.160258; edge_density=0.128438; sharpness=0.003847
98,short,head_left,file-001.mp4,511,39650,1321.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000511_frame039650_t1321667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000511_frame039650_t1321667.jpg,stratified_coverage,hard_score=0.116548; brightness=0.574443; contrast=0.160308; edge_density=0.130833; sharpness=0.003582
99,short,head_left,file-001.mp4,516,40610,1353.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000516_frame040610_t1353667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000516_frame040610_t1353667.jpg,stratified_coverage,hard_score=0.110478; brightness=0.569616; contrast=0.159555; edge_density=0.119271; sharpness=0.003476
100,short,head_left,file-001.mp4,519,41090,1369.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000519_frame041090_t1369667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000519_frame041090_t1369667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118452; brightness=0.584293; contrast=0.155908; edge_density=0.124427; sharpness=0.003628
101,short,head_left,file-001.mp4,523,41970,1399.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000523_frame041970_t1399000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000523_frame041970_t1399000.jpg,stratified_coverage,hard_score=0.110909; brightness=0.563406; contrast=0.163200; edge_density=0.128021; sharpness=0.003777
102,short,head_left,file-001.mp4,528,42850,1428.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000528_frame042850_t1428333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000528_frame042850_t1428333.jpg,stratified_coverage,hard_score=0.115624; brightness=0.582244; contrast=0.152944; edge_density=0.120885; sharpness=0.003565
103,short,head_left,file-001.mp4,531,43490,1449.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000531_frame043490_t1449667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000531_frame043490_t1449667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117776; brightness=0.583143; contrast=0.154693; edge_density=0.125104; sharpness=0.003598
104,short,head_left,file-001.mp4,535,44290,1476.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000535_frame044290_t1476333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000535_frame044290_t1476333.jpg,stratified_coverage,hard_score=0.110358; brightness=0.568104; contrast=0.157911; edge_density=0.122760; sharpness=0.003679
105,short,head_left,file-001.mp4,540,45170,1505.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000540_frame045170_t1505667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000540_frame045170_t1505667.jpg,stratified_coverage,hard_score=0.112455; brightness=0.573756; contrast=0.155621; edge_density=0.122240; sharpness=0.003749
106,short,head_left,file-001.mp4,545,46140,1538.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000545_frame046140_t1538000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000545_frame046140_t1538000.jpg,stratified_coverage,hard_score=0.111833; brightness=0.566874; contrast=0.161897; edge_density=0.126406; sharpness=0.003739
107,short,head_left,file-001.mp4,549,47020,1567.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000549_frame047020_t1567333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000549_frame047020_t1567333.jpg,stratified_coverage,hard_score=0.113176; brightness=0.583368; contrast=0.149404; edge_density=0.113802; sharpness=0.003321
108,short,head_left,file-001.mp4,552,47500,1583.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000552_frame047500_t1583333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000552_frame047500_t1583333.jpg,stratified_coverage,hard_score=0.112928; brightness=0.575988; contrast=0.155299; edge_density=0.120365; sharpness=0.003540
109,short,head_left,file-001.mp4,559,48860,1628.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000559_frame048860_t1628667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000559_frame048860_t1628667.jpg,stratified_coverage,hard_score=0.112955; brightness=0.578958; contrast=0.153090; edge_density=0.117344; sharpness=0.003381
110,short,head_left,file-001.mp4,565,49980,1666.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000565_frame049980_t1666000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000565_frame049980_t1666000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117829; brightness=0.581047; contrast=0.157098; edge_density=0.126771; sharpness=0.003737
111,short,head_left,file-001.mp4,571,51180,1706.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000571_frame051180_t1706000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000571_frame051180_t1706000.jpg,stratified_coverage,hard_score=0.110496; brightness=0.573080; contrast=0.154763; edge_density=0.117552; sharpness=0.003406
112,short,head_left,file-001.mp4,578,52540,1751.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000578_frame052540_t1751333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000578_frame052540_t1751333.jpg,stratified_coverage,hard_score=0.110283; brightness=0.568799; contrast=0.157911; edge_density=0.121354; sharpness=0.003655
113,short,head_left,file-001.mp4,585,53900,1796.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000585_frame053900_t1796667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000585_frame053900_t1796667.jpg,stratified_coverage,hard_score=0.109342; brightness=0.562798; contrast=0.164836; edge_density=0.122448; sharpness=0.003652
114,short,head_left,file-001.mp4,593,55350,1845.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000593_frame055350_t1845000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000593_frame055350_t1845000.jpg,stratified_coverage,hard_score=0.112070; brightness=0.572404; contrast=0.156909; edge_density=0.122135; sharpness=0.003662
115,short,head_left,file-001.mp4,597,56150,1871.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000597_frame056150_t1871667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000597_frame056150_t1871667.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117910; brightness=0.574651; contrast=0.159899; edge_density=0.135365; sharpness=0.003783
116,short,head_left,file-001.mp4,602,57190,1906.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000602_frame057190_t1906333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000602_frame057190_t1906333.jpg,stratified_coverage,hard_score=0.110826; brightness=0.577066; contrast=0.152674; edge_density=0.113750; sharpness=0.003312
117,short,head_left,file-001.mp4,607,58070,1935.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file001_episode000607_frame058070_t1935667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file001_episode000607_frame058070_t1935667.jpg,stratified_coverage,hard_score=0.114622; brightness=0.579163; contrast=0.154034; edge_density=0.121771; sharpness=0.003396
118,short,head_left,file-002.mp4,612,480,16.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000612_frame000480_t016000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000612_frame000480_t016000.jpg,stratified_coverage,hard_score=0.112581; brightness=0.567177; contrast=0.161843; edge_density=0.128438; sharpness=0.003674
119,short,head_left,file-002.mp4,617,1360,45.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000617_frame001360_t045333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000617_frame001360_t045333.jpg,stratified_coverage,hard_score=0.114956; brightness=0.576336; contrast=0.159528; edge_density=0.123021; sharpness=0.003821
120,short,head_left,file-002.mp4,622,2320,77.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000622_frame002320_t077333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000622_frame002320_t077333.jpg,stratified_coverage,hard_score=0.116209; brightness=0.581007; contrast=0.158011; edge_density=0.120677; sharpness=0.003844
121,short,head_left,file-002.mp4,635,4810,160.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000635_frame004810_t160333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000635_frame004810_t160333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117560; brightness=0.581847; contrast=0.158107; edge_density=0.123698; sharpness=0.003780
122,short,head_left,file-002.mp4,638,5530,184.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000638_frame005530_t184333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000638_frame005530_t184333.jpg,stratified_coverage,hard_score=0.113026; brightness=0.580034; contrast=0.151162; edge_density=0.117396; sharpness=0.003398
123,short,head_left,file-002.mp4,645,6890,229.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000645_frame006890_t229667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000645_frame006890_t229667.jpg,stratified_coverage,hard_score=0.112315; brightness=0.582670; contrast=0.148169; edge_density=0.113125; sharpness=0.003221
124,short,head_left,file-002.mp4,650,7850,261.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000650_frame007850_t261667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000650_frame007850_t261667.jpg,stratified_coverage,hard_score=0.112638; brightness=0.582448; contrast=0.149471; edge_density=0.113490; sharpness=0.003366
125,short,head_left,file-002.mp4,657,9210,307.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000657_frame009210_t307000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000657_frame009210_t307000.jpg,stratified_coverage,hard_score=0.110978; brightness=0.584554; contrast=0.144741; edge_density=0.108385; sharpness=0.003153
126,short,head_left,file-002.mp4,665,10570,352.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000665_frame010570_t352333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000665_frame010570_t352333.jpg,stratified_coverage,hard_score=0.117068; brightness=0.581042; contrast=0.158315; edge_density=0.123229; sharpness=0.003729
127,short,head_left,file-002.mp4,672,12010,400.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000672_frame012010_t400333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000672_frame012010_t400333.jpg,stratified_coverage,hard_score=0.113673; brightness=0.571831; contrast=0.158405; edge_density=0.127188; sharpness=0.003715
128,short,head_left,file-002.mp4,678,13060,435.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000678_frame013060_t435333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000678_frame013060_t435333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117852; brightness=0.584426; contrast=0.156432; edge_density=0.121771; sharpness=0.003669
129,short,head_left,file-002.mp4,683,14020,467.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000683_frame014020_t467333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000683_frame014020_t467333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118154; brightness=0.584263; contrast=0.156654; edge_density=0.122865; sharpness=0.003656
130,short,head_left,file-002.mp4,688,14980,499.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000688_frame014980_t499333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000688_frame014980_t499333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117942; brightness=0.583986; contrast=0.157108; edge_density=0.122240; sharpness=0.003690
131,short,head_left,file-002.mp4,693,15940,531.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000693_frame015940_t531333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000693_frame015940_t531333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118248; brightness=0.584550; contrast=0.156516; edge_density=0.122813; sharpness=0.003609
132,short,head_left,file-002.mp4,698,16900,563.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000698_frame016900_t563333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000698_frame016900_t563333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119275; brightness=0.584185; contrast=0.156856; edge_density=0.126562; sharpness=0.003715
133,short,head_left,file-002.mp4,699,17220,574.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000699_frame017220_t574000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000699_frame017220_t574000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.119673; brightness=0.584958; contrast=0.152777; edge_density=0.130000; sharpness=0.003689
134,short,head_left,file-002.mp4,705,18420,614.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000705_frame018420_t614000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000705_frame018420_t614000.jpg,stratified_coverage,hard_score=0.112957; brightness=0.588207; contrast=0.147287; edge_density=0.106771; sharpness=0.003135
135,short,head_left,file-002.mp4,709,19060,635.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000709_frame019060_t635333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000709_frame019060_t635333.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.117830; brightness=0.573990; contrast=0.162652; edge_density=0.133906; sharpness=0.003979
136,short,head_left,file-002.mp4,713,19860,662.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000713_frame019860_t662000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000713_frame019860_t662000.jpg,stratified_coverage,hard_score=0.109524; brightness=0.567541; contrast=0.161386; edge_density=0.118021; sharpness=0.003430
137,short,head_left,file-002.mp4,720,21150,705.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000720_frame021150_t705000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000720_frame021150_t705000.jpg,stratified_coverage,hard_score=0.117130; brightness=0.577341; contrast=0.161337; edge_density=0.127083; sharpness=0.003865
138,short,head_left,file-002.mp4,723,21790,726.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000723_frame021790_t726333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000723_frame021790_t726333.jpg,stratified_coverage,hard_score=0.116732; brightness=0.574950; contrast=0.159528; edge_density=0.131250; sharpness=0.003601
139,short,head_left,file-002.mp4,730,23070,769.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000730_frame023070_t769000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000730_frame023070_t769000.jpg,stratified_coverage,hard_score=0.111958; brightness=0.562779; contrast=0.169335; edge_density=0.127448; sharpness=0.003838
140,short,head_left,file-002.mp4,734,23950,798.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000734_frame023950_t798333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000734_frame023950_t798333.jpg,stratified_coverage,hard_score=0.110909; brightness=0.563364; contrast=0.164095; edge_density=0.127344; sharpness=0.003871
141,short,head_left,file-002.mp4,742,25390,846.333333,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000742_frame025390_t846333.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000742_frame025390_t846333.jpg,stratified_coverage,hard_score=0.115146; brightness=0.583210; contrast=0.150851; edge_density=0.119427; sharpness=0.003597
142,short,head_left,file-002.mp4,746,26190,873.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000746_frame026190_t873000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000746_frame026190_t873000.jpg,stratified_coverage+visual_hard_candidate,hard_score=0.118965; brightness=0.584096; contrast=0.155856; edge_density=0.126510; sharpness=0.003462
143,short,head_left,file-002.mp4,751,27230,907.666667,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000751_frame027230_t907667.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000751_frame027230_t907667.jpg,stratified_coverage,hard_score=0.114057; brightness=0.581929; contrast=0.149997; edge_density=0.118646; sharpness=0.003429
144,short,head_left,file-002.mp4,761,29070,969.000000,task_A_dataset_frame/outputs/frames_raw/short_head_left_file002_episode000761_frame029070_t969000.jpg,task_A_dataset_frame/outputs/frames_selected/cvat_batch_001/short_head_left_file002_episode000761_frame029070_t969000.jpg,stratified_coverage,hard_score=0.113486; brightness=0.571583; contrast=0.159404; edge_density=0.126146; sharpness=0.003795
